State,Average_avg-Temp,Average-Min Temp,Average-max-temp,avg-precipitation,avg-windSpeed,pH,Clay,Sand,Silt,Crop Yield,Hectare
Edo,25.46587507,21.00072404,29.92964057,146.5208333,1.498677095,5.9,20.66666667,67.83333333,11.33333333,0.650346075,0.430650044
Edo,25.46587507,21.00072404,29.92964057,146.5208333,1.498677095,5.85,19.83333333,66.83333333,12.16666667,0.650346075,0.430650044
Enugu,25.49216672,21.07124992,29.92531769,140.875,1.567864589,5.266666667,29.5,60.33333333,13.83333333,0.709388681,0.545488917
Enugu,25.49275001,21.0424999,29.94481766,142.4791667,1.547947923,5.233333333,29.16666667,58.16666667,14,0.709388681,0.545488917
Enugu,25.49301048,20.94195819,30.03466662,129.2916667,1.605140629,5.75,29.66666667,56,16.5,0.709388681,0.545488917
Osun,25.49701031,20.56851566,30.42107813,106.2916667,1.639921876,5.95,22.16666667,61.33333333,17.66666667,0.569754096,0.435565409
Edo,25.50255716,21.1472708,29.85417716,133.3125,1.49273959,5.983333333,23.16666667,62.16666667,14.16666667,0.650346075,0.430650044
Osun,25.51245308,20.60682293,30.41844797,105.3958334,1.649124997,5.666666667,29,53.16666667,17.66666667,0.569754096,0.435565409
Osun,25.53373961,20.78555203,30.28506768,106.125,1.634177076,5.733333333,25.33333333,55.33333333,17,0.569754096,0.435565409
Osun,25.53536972,20.64848955,30.43303128,105.4375,1.640791662,5.433333333,28.5,54.16666667,17.16666667,0.569754096,0.435565409
Crossriver,25.53850508,20.60104692,30.47924991,160.8125,1.630114585,5.383333333,27.83333333,44.66666667,20.33333333,5.487014333,0.567674981
Edo,25.54281251,21.12475534,29.96602082,143.8541667,1.430041656,5.583333333,24,65.83333333,13.16666667,0.650346075,0.430650044
Kwara,25.54607304,20.84280197,30.25598435,106.3958333,1.634843744,5.516666667,23,50,20,0.679907788,0.636513539
Enugu,25.54826045,21.0268749,30.07408341,128.5,1.570557299,5.533333333,26.16666667,60.33333333,13,0.709388681,0.545488917
Edo,25.54961459,21.24684898,29.84844284,148.375,1.43057812,5.633333333,23.5,53.33333333,16.5,0.650346075,0.430650044
Ondo,25.55446375,20.86182297,30.24868739,125.6458333,1.626666668,5.816666667,23.83333333,57.16666667,18.5,1.332915091,0.830068966
Osun,25.56003638,20.6297396,30.48503105,105.6041667,1.643708338,5.95,22.33333333,59,18,0.569754096,0.435565409
Kwara,25.56126042,20.4737864,30.65543251,106.0208333,1.634546878,5.833333333,22.33333333,61.33333333,18,0.679907788,0.636513539
Edo,25.56464052,21.20168746,29.91701043,133.6666667,1.466239586,5.85,23.33333333,65,12.33333333,0.650346075,0.430650044
Edo,25.56471868,21.13011456,30.00585425,119.3333334,1.509119796,5.933333333,22.5,60.16666667,17,0.650346075,0.430650044
Osun,25.5649062,20.93561451,30.18892177,106.8541667,1.619052075,5.7,27.83333333,51,15.66666667,0.569754096,0.435565409
Edo,25.57039583,21.15950525,29.97543764,143.375,1.446874998,5.633333333,25.16666667,69.83333333,10.33333333,0.650346075,0.430650044
Plateau,25.57521348,20.55940115,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,20.21406778,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,20.21406778,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,20.21406778,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,20.18356764,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,20.21406778,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Plateau,25.57521348,18.91240104,30.93730728,99.22916667,2.165161441,6.133333333,22.66666667,57.16666667,22.33333333,2.60302342,1.686767501
Edo,25.58381252,21.15263545,30.01405724,148.1041667,1.493604163,5.55,23.66666667,59.66666667,14.5,0.650346075,0.430650044
Abuja,25.58706776,20.226849,30.94609908,113.4583333,1.866812488,5.766666667,20.83333333,58.33333333,19.16666667,0.040602622,0.048095096
Ondo,25.5945886,21.3506459,29.83509362,127.875,1.447833345,5.366666667,27,53.33333333,19,1.332915091,0.830068966
Ondo,25.60493772,21.33593774,29.87934911,125.5833333,1.490921882,5.733333333,25.83333333,60.66666667,12.33333333,1.332915091,0.830068966
Edo,25.60797918,21.15005215,30.06139068,149.6458334,1.480187498,5.516666667,21.33333333,68.83333333,11.83333333,0.650346075,0.430650044
Benue,25.61366673,21.01546852,30.20816656,123.7916667,1.672244802,5.916666667,23.5,58.16666667,13.33333333,1.10166258,1.097621464
Edo,25.61793224,21.24627069,29.98830211,132.1666667,1.486906263,5.516666667,21.83333333,53.33333333,18.33333333,0.650346075,0.430650044
Edo,25.62256245,21.16671876,30.08014063,149.5625,1.471854165,5.783333333,21.33333333,70.5,10.33333333,0.650346075,0.430650044
Edo,25.62470846,21.28910939,29.95491652,134.3958333,1.436687497,6.033333333,23.33333333,64.5,12.83333333,0.650346075,0.430650044
Osun,25.63065624,20.89669768,30.36588017,106.375,1.573661452,6.083333333,22.5,60.16666667,14,0.569754096,0.435565409
Osun,25.63206772,20.98417683,30.27278109,110.3541667,1.550765614,5.383333333,28,49.5,18.66666667,0.569754096,0.435565409
Osun,25.63565111,21.02192688,30.24761446,110.8125,1.538015622,5.816666667,27,49,19.66666667,0.569754096,0.435565409
Edo,25.63982809,21.36833847,29.91130726,140.4166667,1.441375005,5.866666667,22,65,13.16666667,0.650346075,0.430650044
Enugu,25.64072927,21.26198447,30.01820302,148.9375,1.514734378,5.233333333,30,57,15.33333333,0.709388681,0.545488917
Kwara,25.64151053,20.48570311,30.79951589,105.2916667,1.686880199,5.933333333,17.83333333,66,15.66666667,0.679907788,0.636513539
Enugu,25.64489591,21.25573445,30.03903639,148.4583333,1.520984379,5.266666667,26.66666667,49.66666667,14.5,0.709388681,0.545488917
Enugu,25.64735926,21.16526572,30.12053108,123.3541667,1.581593762,5.6,26.33333333,54.5,13.33333333,0.709388681,0.545488917
Delta,25.65495312,21.19648429,30.10813523,154.5833333,1.451156249,5.966666667,22.16666667,56.16666667,10.33333333,1.219512482,0.672312786
Crossriver,25.66140091,21.65857295,29.66980732,201.1041667,1.338427074,5.166666667,25.16666667,58.66666667,13.5,5.487014333,0.567674981
Kwara,25.66327079,20.43250001,30.89856251,102.8333333,1.655218745,5.9,18,63.66666667,17,0.679907788,0.636513539
Enugu,25.66537492,21.26366655,30.06977602,138.8541667,1.552822925,5.333333333,25.5,60.5,20.16666667,0.709388681,0.545488917
Kwara,25.66693759,20.46247924,30.88133331,103.8541667,1.660364581,5.9,18.33333333,63.5,15.5,0.679907788,0.636513539
Enugu,25.67301051,21.14895817,30.19775021,127.375,1.573807299,5.716666667,23.83333333,56,11.66666667,0.709388681,0.545488917
Enugu,25.67334366,21.19812485,30.15218743,125.2083334,1.572973972,5.716666667,28.5,54.5,12,0.709388681,0.545488917
Plateau,25.67435416,20.07436463,31.26864072,90.52083333,2.263791631,6,27,54.66666667,21.66666667,2.60302342,1.686767501
Kwara,25.68030214,20.49016142,30.86548416,100.2291667,1.782984366,6.016666667,17.83333333,59.33333333,17.66666667,0.679907788,0.636513539
Enugu,25.68356252,21.24823436,30.12386974,148.2916667,1.521151041,5.583333333,26.5,60.33333333,15.83333333,0.709388681,0.545488917
Ondo,25.68737511,21.61542178,29.75573965,136.8333333,1.404317714,5.05,22.83333333,59,16.16666667,1.332915091,0.830068966
Ondo,25.68737511,21.61542178,29.75573965,136.8333333,1.404317714,5.05,22.83333333,59,16.16666667,1.332915091,0.830068966
Ondo,25.68737511,21.61542178,29.75573965,136.8333333,1.404317714,5.05,22.83333333,59,16.16666667,1.332915091,0.830068966
Ondo,25.68737511,21.61542178,29.75573965,136.8333333,1.404317714,5.05,22.83333333,59,16.16666667,1.332915091,0.830068966
Ondo,25.68737511,21.61542178,29.75573965,136.8333333,1.404317714,5.05,22.83333333,59,16.16666667,1.332915091,0.830068966
Osun,25.68903649,20.84475518,30.54569256,104.0208333,1.626609363,6.016666667,23.66666667,59.5,16.66666667,0.569754096,0.435565409
Osun,25.68903649,20.84475518,30.54569256,104.0208333,1.626609363,6.016666667,23.66666667,59.5,16.66666667,0.569754096,0.435565409
Imo,25.69281256,21.30781774,30.07445308,148.1666667,1.508484379,5.35,31,56.16666667,13,1.408387875,0.669090712
Delta,25.70078127,21.17805739,30.22293226,157.3958333,1.445921883,5.55,20,61.33333333,9.166666667,1.219512482,0.672312786
Osun,25.70588045,21.36701036,30.04700017,118.0208334,1.462822927,5.55,24.66666667,49.16666667,19.16666667,0.569754096,0.435565409
Enugu,25.71066666,21.25491663,30.18415114,139.9791667,1.537197918,5.55,27.16666667,61.16666667,11.66666667,0.709388681,0.545488917
Osun,25.7112085,21.53803651,29.87663031,124.5,1.448687504,5.733333333,24.16666667,49.83333333,19.16666667,0.569754096,0.435565409
Osun,25.71749496,21.41388031,30.0156041,118.7083334,1.480265632,5.6,27,49.66666667,17.33333333,0.569754096,0.435565409
Enugu,25.71876041,21.20079156,30.23260411,126.0208333,1.583473968,5.75,26.5,57,13,0.709388681,0.545488917
Oyo,25.71914578,21.26229171,30.17614067,105.1666667,1.470458331,5.9,23.5,53.33333333,19.83333333,1.977246585,1.55675982
Edo,25.72766678,21.38621358,30.07118754,146.75,1.434895828,5.566666667,22.33333333,59,14.83333333,0.650346075,0.430650044
Delta,25.72786451,21.19889069,30.26251559,157.3958333,1.441755213,5.633333333,21,63.33333333,8.5,1.219512482,0.672312786
Enugu,25.73358333,21.26533326,30.20498443,139.875,1.526781251,5.583333333,27.16666667,61.33333333,11,0.709388681,0.545488917
Osun,25.73515622,20.93819797,30.52538018,107.2291667,1.584015628,6.083333333,20,62.16666667,11.83333333,0.569754096,0.435565409
Edo,25.74229177,21.37746362,30.10532292,152.5,1.44916147,5.583333333,21.66666667,59.16666667,14.66666667,0.650346075,0.430650044
Osun,25.74379663,21.11901041,30.36980208,110.3958333,1.521723961,5.75,26.16666667,53.16666667,14.66666667,0.569754096,0.435565409
Enugu,25.74701575,21.22416155,30.25963521,129.75,1.554296896,5.3,28.16666667,55.33333333,15,0.709388681,0.545488917
Ondo,25.74735936,21.48168759,30.0023228,132.0625,1.535958335,6.033333333,23.5,51,20.16666667,1.332915091,0.830068966
Ondo,25.74870837,21.57970309,29.91829693,124.7083333,1.446604168,6,24.83333333,57.5,16.16666667,1.332915091,0.830068966
Edo,25.75441659,21.27255197,30.22876565,149.0833334,1.469708326,5.9,21.33333333,65.66666667,12.5,0.650346075,0.430650044
Edo,25.76072928,21.32540095,30.20010416,146.1666667,1.452000005,5.583333333,25.33333333,57.66666667,15,0.650346075,0.430650044
Enugu,25.76233327,21.23585936,30.29389075,146.25,1.545692707,5.35,28.33333333,55.5,11.5,0.709388681,0.545488917
Delta,25.76528128,21.22064078,30.32159897,156.8125,1.459255214,5.583333333,23.5,61.5,9,1.219512482,0.672312786
Ondo,25.76821355,21.44016679,30.10059369,128.8958334,1.455520841,5.6,25,59.33333333,13.66666667,1.332915091,0.830068966
Kwara,25.76848964,20.97153135,30.56913007,107.7291667,1.592348961,6.083333333,19.16666667,64.33333333,12.83333333,0.679907788,0.636513539
Oyo,25.77241151,20.11156782,31.43174994,94.54166667,1.751031248,5.866666667,21,65.16666667,15.83333333,1.977246585,1.55675982
Delta,25.77888533,21.25111981,30.30426574,159.5833334,1.427421875,5.666666667,23.16666667,63.33333333,11.66666667,1.219512482,0.672312786
Ebonyi,25.78078131,21.22380738,30.33551558,158.125,1.465838544,5.366666667,23.66666667,67.33333333,9.5,0.349008541,0.297155424
Edo,25.78307307,21.37856241,30.18705209,157.5208333,1.454380219,5.233333333,19.66666667,59.66666667,12,0.650346075,0.430650044
Edo,25.7850521,21.45968243,30.11882826,141.625,1.449005217,5.566666667,22.83333333,52.83333333,16.66666667,0.650346075,0.430650044
Kwara,25.7871875,20.56269813,31.00671864,99.87500001,1.788468736,5.966666667,17.16666667,60.33333333,18.33333333,0.679907788,0.636513539
Edo,25.79118757,21.43930205,30.14783844,153.2083333,1.472171888,5.416666667,24.16666667,55.33333333,15.83333333,0.650346075,0.430650044
Edo,25.79242186,21.47440624,30.11347922,157.0833334,1.445072917,5.15,25.66666667,55.83333333,13.5,0.650346075,0.430650044
Anambra,25.79526536,21.49401565,30.09929156,160.7708334,1.450161447,5.433333333,21.5,55.83333333,14.5,0.433101138,0.282524924
Anambra,25.7952654,21.49193231,30.10137487,160.4791667,1.448078113,5.333333333,25,57.33333333,13.5,0.433101138,0.282524924
Edo,25.79702075,21.26876052,30.33139058,153.3541667,1.459625006,5.866666667,23.83333333,67.83333333,9.666666667,0.650346075,0.430650044
Delta,25.79953635,21.35069279,30.25544783,155.2916667,1.424552075,5.733333333,23.83333333,58.66666667,14,1.219512482,0.672312786
Delta,25.79953635,21.35069279,30.25544783,155.2916667,1.424552075,5.733333333,23.83333333,55,14,1.219512482,0.672312786
Enugu,25.79983322,21.25877607,30.35639071,146.125,1.547776041,5.716666667,23.66666667,61.5,11,0.709388681,0.545488917
Enugu,25.80139574,21.29166134,30.30261978,129.75,1.594703143,5.55,26.83333333,55.33333333,18,0.709388681,0.545488917
Enugu,25.8039999,21.27127604,30.35430729,146.2916667,1.549859375,5.95,27.5,52.16666667,17.5,0.709388681,0.545488917
Oyo,25.80453638,21.1920261,30.42065608,102.7083333,1.498843757,6.083333333,18.16666667,61.5,13.33333333,1.977246585,1.55675982
Osun,25.80653644,21.57734895,30.03592201,122,1.456864583,5.783333333,29.66666667,49.33333333,19,0.569754096,0.435565409
Osun,25.80786979,20.94350505,30.66910919,104.75,1.57960937,6.05,17.66666667,61.5,14.5,0.569754096,0.435565409
Edo,25.80796365,21.42744784,30.18360416,161.0833334,1.460885425,5.433333333,22.16666667,55.83333333,12,0.650346075,0.430650044
Oyo,25.81148966,20.11156782,31.43174994,94.54166667,1.751031248,5.866666667,21,65.16666667,15.83333333,1.977246585,1.55675982
Anambra,25.81168227,21.52026574,30.10079169,160.75,1.45274478,5.65,25.16666667,50.33333333,16.66666667,0.433101138,0.282524924
Edo,25.81415618,21.33426035,30.30012496,116.4375,1.507661457,6.033333333,23,64.66666667,15.33333333,0.650346075,0.430650044
Oyo,25.81681772,20.06952608,31.57820829,93.4375,1.771958329,5.85,18.5,55.16666667,21,1.977246585,1.55675982
Anambra,25.82418224,21.53068237,30.11954165,160.8333334,1.452744777,5.35,24.5,62.83333333,12.66666667,0.433101138,0.282524924
Enugu,25.8286978,21.49117712,30.16220311,151.8541667,1.48853647,5.333333333,27.83333333,54,12.83333333,0.709388681,0.545488917
Taraba,25.83014592,20.75043242,30.91707818,131.3125,1.711208316,5.816666667,29,44.66666667,24.83333333,2.389935279,2.622656076
Edo,25.83174483,21.33105723,30.33848429,114.5208334,1.545880211,5.883333333,22,63,13.83333333,0.650346075,0.430650044
Oyo,25.84214046,21.25979706,30.863802,101.6666667,1.498822925,6.383333333,16.16666667,63.5,13.83333333,1.977246585,1.55675982
Oyo,25.84401564,20.27196864,31.35802083,96.20833333,1.787135408,6.233333333,17.16666667,60.83333333,17.16666667,1.977246585,1.55675982
Osun,25.84778635,21.67036955,30.0174218,124.0625,1.443177089,5.616666667,22,61.33333333,13.83333333,0.569754096,0.435565409
Oyo,25.85010417,21.30850005,30.38795324,103.9375,1.456916663,5.916666667,22,57.83333333,16,1.977246585,1.55675982
Enugu,25.8508542,21.45795834,30.24563007,140.1875,1.557239592,5.783333333,24.33333333,52,21.66666667,0.709388681,0.545488917
Enugu,25.8508542,21.45795834,30.24563007,140.1875,1.557239592,5.783333333,24.33333333,54.83333333,21.66666667,0.709388681,0.545488917
Enugu,25.8508542,21.45795834,30.24563007,140.1875,1.557239592,5.783333333,24.33333333,55.33333333,21.66666667,0.709388681,0.545488917
Edo,25.85348443,21.46463545,30.23971371,160.8958333,1.509401041,6.166666667,25,68.5,10.83333333,0.650346075,0.430650044
Enugu,25.85369782,21.51201042,30.19345315,151.5625,1.484369802,5.283333333,26.16666667,57.66666667,11.5,0.709388681,0.545488917
Edo,25.85585407,21.43450002,30.27234908,140.8333333,1.493109363,5.45,25.5,50.33333333,19.33333333,0.650346075,0.430650044
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Ondo,25.8565468,21.47875011,30.2218436,131.2291667,1.58360417,6.016666667,23.83333333,53.33333333,20.66666667,1.332915091,0.830068966
Kwara,25.85738031,20.51665616,31.19797929,97.25,1.81471353,5.766666667,14.5,64.83333333,16.66666667,0.679907788,0.636513539
Kwara,25.85779174,20.36436967,31.34945822,95.4375,1.778203117,5.983333333,17.16666667,58.5,20.66666667,0.679907788,0.636513539
Osun,25.85859375,21.39427078,30.33152084,112.9375,1.488161467,5.35,23.5,51,16.16666667,0.569754096,0.435565409
Osun,25.85859375,21.39427078,30.33152084,112.9375,1.488161467,5.35,23.5,51,16.16666667,0.569754096,0.435565409
Osun,25.85859375,21.39427078,30.33152084,112.9375,1.488161467,5.35,23.5,51,16.16666667,0.569754096,0.435565409
Osun,25.85859375,21.39427078,30.33152084,112.9375,1.488161467,5.35,23.5,51,16.16666667,0.569754096,0.435565409
Osun,25.85859375,21.39427078,30.33152084,112.9375,1.488161467,5.35,23.5,51,16.16666667,0.569754096,0.435565409
Oyo,25.86194261,20.78742718,30.91937006,96.5,1.63379166,6.05,21.5,52.66666667,18.83333333,1.977246585,1.55675982
Osun,25.8649166,21.35216153,30.37695845,110.8125,1.483260428,5.766666667,24.5,54.16666667,14.33333333,0.569754096,0.435565409
Enugu,25.86583861,21.59710932,30.13367709,159.6041667,1.478562499,5.366666667,26.83333333,54.83333333,12.83333333,0.709388681,0.545488917
Enugu,25.86583861,21.59710932,30.13367709,159.6041667,1.478562499,5.366666667,26.83333333,58.33333333,12.83333333,0.709388681,0.545488917
Kwara,25.87019789,20.57879691,31.16367702,97.22916667,1.8750208,5.866666667,18.83333333,54.33333333,21.66666667,0.679907788,0.636513539
Osun,25.87646361,21.09555201,30.65880195,108.5833333,1.563973956,6.116666667,18.5,58.5,15,0.569754096,0.435565409
